row_id	blocker	evidence_class	source	locator	state_at_freeze	state_today	capability	note	reason_doc
M M6	MESSAGE-REQUESTS-SURFACE	RECON-DOC	_audit/_census/messaging-and-content.md	M6-M9 rows	GAP	GAP	Send a message request	STRENGTH: STRONG ON THREE INDEPENDENT AXES, AND THE SCORER ALONE WOULD HAVE MISSED IT. The ledger publishes this blocker 4 rows, 1R/3W. AXIS 1, THE SPLIT, EXACTLY: M6 "Send a message request" (W), M7 "Accept a message request" (W), M8 "Decline a message request" (W), M9 "Review previously declined requests" (R). Three writes and one read is the published 1R/3W on the nose. AXIS 2, THE DISCRIMINATING WORD. EIGHT unassigned rows tie at the top of the name score, because a bag-of-words normalised over the blocker's own tokens weights "message" and "requests" EQUALLY -- and "message" is everywhere in this slice while "requests" is rare. Of those eight, EXACTLY THESE FOUR contain the word request. The other four are M5 "Send an Open Profile message", M13 "Forward a message", M48 "React to a message with an emoji", M49 "Read message delivery / read indicators" -- all about messages, none about requests. THE SCORER'S TIE IS A DEFECT IN THE SCORER, not an ambiguity in the corpus, and it is recorded here because the next person to run a similarity match will hit it. AXIS 3, CONTIGUITY: M6-M9 is an unbroken run, which is how this census lays out a family. THIS OVERRIDES A DECLINE I MADE EARLIER TODAY, AND THE DECLINE WAS ABOUT A DIFFERENT CLAIM. I reported this blocker undecidable on 2026-09-05-messaging-rows.md section 3a, which says a slice sent to enumerate row ids found that "only one of the seven has an explicit row-id list anywhere in the tracked or scratch corpus... For the other six -- including all 10 rows of CONVERSATION-OVERFLOW-MENU and all 4 of MESSAGE-REQUESTS-SURFACE -- there is no list." That statement is TRUE and is not contradicted here: no source LISTS these ids. This is a reconstruction from the census, which is the weaker class the map is built on throughout, and it is admitted on the three axes above rather than on a list. CONVERSATION-OVERFLOW-MENU, named in the same sentence, still does not close -- only 6 of its 10 have any signal -- and stays declined.	CANDIDATE-1-OF-12 SCORE-2 _audit/2026-09-19-messaging-menu-enumeration.md
M M7	MESSAGE-REQUESTS-SURFACE	RECON-DOC	_audit/_census/messaging-and-content.md	M6-M9 rows	GAP	GAP	Accept a message request	as M M6 -- same blocker, same census family, and carrying the R/W the ledger's published split requires.	CANDIDATE-1-OF-12 SCORE-2 _audit/2026-09-19-messaging-menu-enumeration.md
M M8	MESSAGE-REQUESTS-SURFACE	RECON-DOC	_audit/_census/messaging-and-content.md	M6-M9 rows	GAP	GAP	Decline a message request	as M M6 -- same blocker, same census family, and carrying the R/W the ledger's published split requires.	CANDIDATE-1-OF-12 SCORE-2 _audit/2026-09-19-messaging-menu-enumeration.md
M M9	MESSAGE-REQUESTS-SURFACE	RECON-DOC	_audit/_census/messaging-and-content.md	M6-M9 rows	GAP	GAP	Review previously declined requests	as M M6 -- same blocker, same census family, and carrying the R/W the ledger's published split requires.	CANDIDATE-1-OF-12 SCORE-2 _audit/2026-09-19-messaging-menu-enumeration.md
M C10	MENTION-COMPOSITION-RULING	RECON-DOC	_audit/2026-09-05-article-publish.md	L130	GAP	EXCLUDED-RULED	Mention a person or company in a post	"The two rows that DO retire under section 1 are the composition rows, C10 (mention in a post) and C28 (mention in a comment) -- which is exactly blocker 16's count of two." Ledger rank 16 IS MENTION-COMPOSITION-RULING at 2 rows 2W, so the source names this pair against the blocker by rank AND closes its published count. Dated 2026-09-05, so it predates the census move at 8a3df07 rather than resting on it	CANDIDATE-1-OF-12 SCORE-5 _audit/2026-09-19-blocker-conflicts.md
M C11	HASHTAG-EXISTENCE	LEDGER-AMENDMENT	_audit/2026-09-03-linkedin-gap-blockers.md	L1160,L1251	GAP	EXCLUDED-RULED	Add a hashtag to a post	A13 writes it "C 11"; qualification measured -- bare M 11 is absent from the census, M C11 reads "Add a hashtag to a post"	CANDIDATE-1-OF-19 SCORE-8 _audit/2026-09-03-linkedin-gap-blockers.md
M C12	POST-DRAFT-SURFACE	RECON-DOC	_audit/_census/messaging-and-content.md	C12	GAP	GAP	Save a post as a draft	STRENGTH: STRONG FOR A ONE-ROW BLOCKER, AND THE TEST IS UNIQUENESS RATHER THAN SIMILARITY. The standing deflation on this class is the retire-rulings wave's own: "on a one-row blocker the R/W split is a two-bit check, so the six singletons rest on their capability text being unique in the corpus rather than on arithmetic." So the instrument required a MUTUAL BEST MATCH -- the blocker's best row must beat every other unassigned row, AND that row's best blocker must beat every other blocker with room. A one-directional match is the birthday problem again: every one-row blocker has SOME nearest row. Of thirteen one-row empty blockers, three survived; ten are reported unmatched rather than filed. THIS ONE IS EXACT: the census capability reads "Save a post as a draft", which covers EVERY token of the blocker name POST-DRAFT-SURFACE -- the only 1.00 score in the field. The census marks it W and the ledger publishes this blocker 1W. Count, split and name all agree, and no other unassigned row scores above it.	CANDIDATE-1-OF-4 SCORE-1 _audit/2026-09-03-linkedin-gap-blockers.md
M C23	POST-COMMENT-CONTROLS	RECON-DOC	_audit/_census/messaging-and-content.md	C23 row	GAP	GAP	Turn off or limit comments on your post	STRENGTH: STRONG, AND ITS ONE RIVAL DIED OF ITS OWN ARITHMETIC. Capability text: "Turn off or limit comments on your post" -- a control over the comments on a post, which is this blocker's name restated. Direction W against a published 3W. THE ONLY READING THAT COULD SEND IT ELSEWHERE IS ITS OWN CELL, AND IT IS QUOTED HERE RATHER THAN SUPPRESSED: "never named; a per-post overflow item, and that menu has never been opened". "Per-post overflow item" points at FEED-ITEM-OVERFLOW-MENU -- which is COMPLETE at 5 of 5 and cannot take another row. The rival is extinguished by a count that happened elsewhere, for other reasons, so the capability text decides and the row is a comment control. THE FOURTH SLOT IS DELIBERATELY LEFT EMPTY. Published 1R/3W; banked here are C29 (R), C23 (W) and C90 (W) -- 1R/2W. The third W has NO candidate: the unassigned pool holds no further comment row in any direction, so one of this blocker's four rows is a row nobody has enumerated. THIS IS AN UNDER-SUPPLY, NOT A CONTEST: counting cannot create a candidate, so the hole is named rather than filled, and 3 of 4 with one named hole beats 4 of 4 with a guess in it and beats 0.	CANDIDATE-1-OF-16 SCORE-3 _audit/2026-09-19-the-empty-blockers.md
M C24	COMMENT-IDENTIFIER	RECON-DOC	_audit/_census/messaging-and-content.md	C24 row	GAP	GAP	Hide a comment on your post	STRENGTH: STRONG, AND THE ARGUMENT IS A SIMULTANEOUS PARTITION RATHER THAN TWO SEPARATE FITS. FEED-ITEM-OVERFLOW-MENU (published 5, 5W) and COMMENT-IDENTIFIER (published 4, 4W) draw from overlapping candidate pools, and N 148 "Report a post or a comment in your feed" is claimed by both. ONLY ONE ASSIGNMENT OF THAT ROW MAKES EITHER COUNT LAND, AND IT MAKES BOTH LAND AT ONCE. With N 148 in the feed menu: the feed blocker has exactly its five and the comment blocker has exactly its four. With N 148 in the comment blocker: the feed menu has four of five and the comment blocker has five candidates for four slots. NEITHER closes. A partition that makes two published counts land simultaneously is worth more than either count alone, because the wrong assignment is refuted by arithmetic and not by preference. AND THE ROW'S OWN TEXT AGREES: it is the only one of the five that names both a post and a comment, and it settles the tie by saying WHERE -- "in your feed". COMMENT-IDENTIFIER's four are the operations that require naming WHICH comment, which is what the blocker is: M C24 "Hide a comment on your post", M C26 "Reply to a comment", M C30 "Edit your comment", M C34 "React to a comment". Four writes against a published 4W. Every one acts on an individual comment and none of them can be addressed until a comment has an identifier -- the ledger queues this blocker BLOCKED for that reason. POST-COMMENT-CONTROLS IS NOT TOUCHED and keeps its own claim on some of these: it has FIFTEEN candidates for four slots and a 1R/3W split, so it does not close and nothing here pretends it does.	CANDIDATE-1-OF-9 SCORE-2 _audit/2026-09-05-feed-content.md
M C26	COMMENT-IDENTIFIER	RECON-DOC	_audit/_census/messaging-and-content.md	C26 row	GAP	GAP	Reply to a comment	as M C24 -- the same simultaneous partition: this blocker and its rival both land on their published counts under exactly one assignment of N 148, and this row is on this side of it.	CANDIDATE-1-OF-9 SCORE-2 _audit/2026-09-05-feed-content.md
M C27	FILE-UPLOAD-UNSANCTIONED	LEDGER-EXPLICIT	_audit/2026-09-03-linkedin-gap-blockers.md	L373	GAP	GAP	Add an emoji, GIF or image to a comment	section 5 item 1 lists all sixteen rows verbatim	CANDIDATE-1-OF-16 SCORE-7 _audit/2026-09-20-the-decides.md
M C28	MENTION-COMPOSITION-RULING	RECON-DOC	_audit/2026-09-05-article-publish.md	L130	GAP	EXCLUDED-RULED	Mention someone in a comment	as M C10 above -- the same sentence names both composition rows and ties the pair to blocker 16's published count of two	CANDIDATE-1-OF-12 SCORE-5 _audit/2026-09-19-blocker-conflicts.md
M C29	POST-COMMENT-CONTROLS	RECON-DOC	_audit/_census/messaging-and-content.md	C29, Comment surface	GAP	GAP	Sort comments (Most relevant / Most recent)	STRENGTH: FORCED BY DIRECTION OVER A COMMITTED ENUMERATION, AND IT IS THE WEAKEST OF THIS BLOCKER'S THREE -- SAID SO DELIBERATELY. messaging-and-content.md section 2 ENUMERATES the comment surface in one committed line: "Comment surface (reply, media, mention, sort, edit, comment-on-comment reaction, turn off/limit, hide, verified filter) | 9". Those nine rows are C26, C27, C28, C29, C30, C34, C23, C24, C90 -- and EXACTLY ONE OF THE NINE IS AN R: C29 "Sort comments (Most relevant / Most recent)". THE TWO BLOCKERS THAT DIVIDE THE COMMENT SURFACE ARE COMMENT-IDENTIFIER, published 4 rows 4W, and THIS ONE, published 4 rows 1R/3W. A 4W blocker has no read slot to offer and is COMPLETE at 4 besides, so the comment surface's single read cannot be there; this blocker's 1R is the only read slot in the comment surface, and C29 is the only read. THE COUNTER-ARGUMENT IS REAL AND IS WHY THIS IS NOT CALLED UNFORCED-PROOF: two of the nine left the comment blockers -- C27 to FILE-UPLOAD-UNSANCTIONED and C28 to MENTION-COMPOSITION-RULING -- so membership in the group is not by itself a guarantee of destination. WHAT ANSWERS IT IS THAT BOTH EXITS ARE NAMED IN THE ROWS' OWN CELLS: C27's reads "picker + set_input_files, neither considered" and C28's carries the RETIRED note naming MENTION-COMPOSITION. Every comment-surface row that left has a cell that says where it went. C29's cell names nothing -- "never named; a pure view filter" -- so it has no stated exit. IF A CELL NAMING ANOTHER HOME FOR C29 IS EVER FOUND, THIS ROW IS REFUTED AND SHOULD BE PULLED; the other two do not depend on it.	CANDIDATE-1-OF-16 SCORE-3 _audit/2026-09-19-the-empty-blockers.md
M C30	COMMENT-IDENTIFIER	RECON-DOC	_audit/_census/messaging-and-content.md	C30 row	GAP	GAP	Edit your comment	as M C24 -- the same simultaneous partition: this blocker and its rival both land on their published counts under exactly one assignment of N 148, and this row is on this side of it.	CANDIDATE-1-OF-9 SCORE-2 _audit/2026-09-05-feed-content.md
M C34	COMMENT-IDENTIFIER	RECON-DOC	_audit/_census/messaging-and-content.md	C34 row	GAP	GAP	React to a comment	as M C24 -- the same simultaneous partition: this blocker and its rival both land on their published counts under exactly one assignment of N 148, and this row is on this side of it.	CANDIDATE-1-OF-9 SCORE-2 _audit/2026-09-05-feed-content.md
M C36	SAVED-POSTS-SURFACE	RECON-CENSUS-COMMITTED	_audit/_census/messaging-and-content.md	C36	GAP	GAP	Save a post or article to Saved Items	STRENGTH: MODERATE, and PARTIAL at 1 of 2 published. The row's own note reads "COST CORRECTED 2026-09-19, SAVED-POSTS-SURFACE, and it moves the expensive way", naming the blocker about this row. Ledger publishes 2 rows / 2W; C36 is W. The second row is NOT recovered and no source names it.	CANDIDATE-1-OF-9 SCORE-2 _audit/2026-09-20-the-surface-class.md
M C37	SAVED-POSTS-SURFACE	RECON-DOC	_audit/_census/messaging-and-content.md	C37	GAP	GAP	Unsave a saved post	STRENGTH: STRONG -- THE CENSUS PAIRS THE TWO ROWS ITSELF. SAVED-POSTS-SURFACE publishes 2 rows, 2W. M C36 "Save a post or article to Saved Items" is already filed here. M C37 "Unsave a saved post" is its inverse, is marked W, cites the SAME Help Center source (a527126, and the census writes its evidence cell as literally "same"), and carries a note recording that the two were costed together: "COST CORRECTED 2026-09-19 with C36". A save and its unsave on one address is not a resemblance between two rows; it is one surface, and the census says so in three separate cells.	CANDIDATE-1-OF-9 SCORE-2 _audit/2026-09-20-the-surface-class.md
M C38	CONTENT-ANALYTICS-SURFACE	RECON-DOC	_audit/_census/messaging-and-content.md	C38	GAP	GAP	View post analytics (impressions, viewer demographics)	as P G6 -- an analytics READ against a blocker the ledger publishes 5R. The fifth row is not guessed: every other analytics row in the corpus is already filed on a stronger source.	CANDIDATE-1-OF-14 SCORE-3 _audit/2026-09-20-the-live-capture.md
M C39	CONTENT-ANALYTICS-SURFACE	RECON-DOC	_audit/_census/messaging-and-content.md	C39	GAP	GAP	View analytics for your comments	as P G6 -- an analytics READ against a blocker the ledger publishes 5R. The fifth row is not guessed: every other analytics row in the corpus is already filed on a stronger source.	CANDIDATE-1-OF-14 SCORE-3 _audit/2026-09-20-the-live-capture.md
M C40	CONTENT-ANALYTICS-SURFACE	RECON-DOC	_audit/_census/messaging-and-content.md	C40	GAP	COVERED-PROVEN	View your creator analytics	as P G6 -- an analytics READ against a blocker the ledger publishes 5R. The fifth row is not guessed: every other analytics row in the corpus is already filed on a stronger source.	CANDIDATE-1-OF-14 SCORE-3 _audit/2026-09-20-the-live-capture.md
M C43	FEED-CONTENT-READ-RULING	RECON-DOC	_audit/_census/messaging-and-content.md	C43, C74 rows	GAP	EXCLUDED-RULED	Read a post's text	STRENGTH: STRONG ON FOUR AXES, AND THE ARITHMETIC CLOSES EXACTLY. The ledger publishes this blocker 2 rows, 2R. AXIS 1, THE SPLIT: C43 "Read a post's text" (R) and C74 "Read your feed" (R) are two reads against a published 2R, on the nose. AXIS 2, THE NAME RESTATED: the blocker is named FEED-CONTENT-READ, and these are the ONLY two rows in the 42-row unassigned pool that read FEED CONTENT. Every other unassigned read is a read of something else -- M49 message delivery indicators, C29 comment sort order, J18 search history, J82 the Easy Apply limit state, N53/N54 follower counts, N61 followed hashtags. The test is the blocker's name restated, not a test invented to fit. AXIS 3, THE REASON CELLS STATE THE BLOCKER TWICE, INDEPENDENTLY: C43 reads "the permalink is readable and its content is not. No tool returns post text"; C74 reads "/feed/ is on the allowlist and has been censused dozens of times -- for CONTROL COUNTS. No tool returns a feed item." Both name the same defect -- the ADDRESS is allowed and the CONTENT is unreachable -- which is exactly what a feed-content-read ruling would settle. AXIS 4, THE ONLY RIVAL IS EXTINGUISHED BY ITS OWN COUNT: FEED-ITEM-OVERFLOW-MENU is the other open feed blocker that could touch a post row, and it is COMPLETE at 5 of 5; it cannot take another row without tripping the over-count guard. Arithmetic that happened elsewhere, for other reasons, settles a conflict nobody adjudicated.	CANDIDATE-1-OF-21 SCORE-3 _audit/2026-09-19-the-empty-blockers.md
M C45	FILE-UPLOAD-UNSANCTIONED	LEDGER-EXPLICIT	_audit/2026-09-03-linkedin-gap-blockers.md	L373	GAP	GAP	Add or edit rich media in an article	section 5 item 1 lists all sixteen rows verbatim	CANDIDATE-1-OF-16 SCORE-7 _audit/2026-09-20-the-decides.md
M C46	ARTICLE-SURFACE	RECON-DOC	_audit/_census/messaging-and-content.md	C46	GAP	GAP	Embed content within an article	STRENGTH: STRONG ON MEMBERSHIP, HONEST AT 5 OF 6. The ledger publishes ARTICLE-SURFACE at 6 rows, 1R/5W. The 1R is already filed: M C48 "View all your articles", the only article READ in the corpus. These four are the article WRITES that remain unassigned: M C46 "Embed content within an article", M C49 "Manage comments on your articles", M C78 "Set the visibility of your articles", M C79 "Follow or unfollow member articles". THE FIFTH WRITE IS NOT MISSING BY OVERSIGHT, AND THE CANDIDATES ARE ENUMERABLE. Every other article row in the census is accounted for and NONE is available: C44 "Write and publish an article", C47 "Manage, share or duplicate article drafts" and C77 "Delete an article" are NOT IN THE FROZEN GAP SET at all -- EXCLUDED-RULED at the freeze, so the builder would refuse them; C45 "Add or edit rich media in an article" is filed to FILE-UPLOAD-UNSANCTIONED and C76 "Contribute to a collaborative article" to COLLABORATIVE-CONTENT, both on their own sources. So the blocker's sixth row is either one of those two, taken back on a ruling I am not making, or a row outside the article family. 5 of 6, with the shortfall's candidate list written down rather than left as a hole. M C46 IS HERE HAVING BEEN REFUSED ELSEWHERE IN THE SAME PASS: it ties at the top of CONTENT-ANALYTICS-SURFACE's name match and was excluded there because that blocker publishes 5R and C46 is a W. The split that threw it out of an analytics blocker puts it in a 5W article blocker, which is the same check earning its keep in both directions -- as L6 did between CREATOR-HUB-SURFACE and AUDIO-EVENTS-EXISTENCE.	CANDIDATE-1-OF-17 SCORE-5 _audit/2026-09-19-the-remaining-partials.md
